
# Sun 12:05:37 24-Dec-2017
# List of observations files:
#		daom.obs
# Config:	bh73.cfg
# Parameters:	bh73.ans
#
# Computed indices for program and standard objects
#
# Columns: 
#	1	object id
#	2	x
#	3	y
#	4	V
#	5	error(V)
#	6	BV
#	7	error(BV)
#	8	UB
#	9	error(UB)
#	10	VI
#	11	error(VI)


2371       658.127 3392.04 16.917  0.013   1.235   0.035   0.508   0.035   1.377   0.021  
2372       2241.91 1314.31 16.934  0.016   1.241   0.026   0.506   0.025   1.362   0.021  
2373       3042.88 496.013 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2374       3696.70 4057.11 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2375       2440.36 2181.05 16.959  0.019   1.107   0.027   0.508   0.024   1.156   0.023  
2376       2716.05 421.807 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2377       3825.60 1699.41 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2378       4083.23 1228.32 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2379       51.526  231.657 17.120  0.027   1.017   0.041   0.391   0.031   INDEF   INDEF  
2380       1013.93 1092.66 16.946  0.021   1.133   0.038   0.416   0.037   1.207   0.026  
2381       2868.20 4097.65 16.603  0.014   1.788   0.030   1.020   0.035   INDEF   INDEF  
2382       1558.94 357.236 16.956  0.032   1.410   0.039   0.751   0.025   1.755   0.034  
2383       2467.86 3830.12 16.953  0.013   1.123   0.027   0.457   0.028   1.169   0.020  
2384       1343.31 310.886 16.970  0.019   1.123   0.036   0.380   0.037   1.179   0.026  
2385       3604.06 3519.35 17.034  0.011   1.793   0.022   0.941   0.034   1.997   0.015  
2386       2196.29 1485.56 16.812  0.015   1.328   0.026   0.708   0.025   1.219   0.018  
2387       3538.18 2276.07 16.956  0.010   1.185   0.020   0.367   0.022   1.101   0.018  
2388       3198.79 2363.54 16.959  0.011   1.253   0.020   0.345   0.022   1.286   0.017  
2389       2645.78 2503.83 16.975  0.015   1.174   0.023   0.379   0.022   1.186   0.021  
2390       3304.63 4059.20 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2391       656.813 3867.56 16.993  0.017   1.017   0.038   0.590   0.042   1.300   0.025  
2392       2708.43 3381.15 16.961  0.011   1.141   0.023   0.520   0.027   1.251   0.017  
2393       1583.07 3177.19 17.312  0.011   2.183   0.024   1.059   0.087   2.329   0.013  
2394       3168.70 3848.89 17.056  0.013   1.651   0.029   1.016   0.036   1.816   0.016  
2395       697.325 613.551 17.139  0.019   0.919   0.036   0.396   0.039   INDEF   INDEF  
2396       2692.99 198.355 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2397       247.499 874.427 17.126  0.020   1.039   0.033   0.332   0.030   INDEF   INDEF  
2398       3153.67 3589.14 16.917  0.011   1.292   0.025   0.644   0.028   1.371   0.018  
2399       2746.35 4050.92 17.004  0.012   1.716   0.032   1.084   0.059   2.126   0.023  
2400       778.410 758.234 17.351  0.019   2.055   0.041   1.204   0.062   2.303   0.022  
2401       3207.26 3177.44 17.008  0.009   1.078   0.019   0.479   0.022   1.254   0.018  
2402       2467.59 279.232 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2403       2451.44 335.952 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2404       3099.31 3747.27 16.968  0.012   1.479   0.026   1.025   0.033   1.690   0.017  
2405       1488.54 3217.58 16.826  0.017   1.423   0.035   0.415   0.033   INDEF   INDEF  
2406       1288.43 271.363 17.062  0.020   1.213   0.037   0.277   0.035   1.513   0.025  
2407       2450.89 4089.09 16.977  0.014   1.148   0.033   0.501   0.035   INDEF   INDEF  
2408       1077.60 2819.66 16.922  0.014   1.316   0.024   0.502   0.022   1.395   0.018  
2409       2598.64 2171.98 16.935  0.016   1.351   0.027   0.473   0.026   1.398   0.019  
2410       1270.27 3699.60 17.012  0.014   1.103   0.028   0.496   0.032   1.361   0.021  
2411       1335.62 1336.17 17.284  0.022   1.956   0.033   0.845   0.046   2.153   0.024  
2412       1420.47 2953.22 17.040  0.013   1.579   0.026   0.939   0.031   1.865   0.017  
2413       603.211 3311.08 16.996  0.013   1.235   0.036   0.521   0.037   1.529   0.018  
2414       2544.74 1808.69 16.955  0.016   1.125   0.028   0.489   0.025   1.098   0.023  
2415       3468.95 1606.75 16.909  0.013   1.329   0.020   0.526   0.020   1.293   0.019  
2416       830.781 925.667 17.180  0.020   1.805   0.041   1.018   0.048   2.008   0.023  
2417       1588.02 3941.72 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2418       1388.31 594.062 16.959  0.019   1.073   0.038   0.499   0.038   1.180   0.024  
2419       2641.30 775.256 16.837  0.023   1.236   0.037   0.605   0.032   1.062   0.029  
2420       426.630 1623.19 17.022  0.015   1.079   0.036   0.363   0.037   1.300   0.021  
2421       2014.84 1891.26 16.897  0.012   1.403   0.018   0.600   0.020   1.549   0.023  
2422       703.402 951.362 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2423       986.486 356.734 17.152  0.020   0.986   0.036   0.353   0.034   INDEF   INDEF  
2424       156.711 3861.33 17.066  0.021   0.982   0.041   0.354   0.039   1.122   0.030  
2425       3338.21 3779.01 16.979  0.011   1.246   0.025   0.514   0.026   1.452   0.017  
2426       605.430 3138.27 16.968  0.012   1.412   0.033   0.572   0.034   1.698   0.018  
2427       172.215 2054.11 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2428       2677.02 80.588  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2429       3520.73 3131.48 17.031  0.008   1.080   0.017   0.526   0.028   1.227   0.018  
2430       3262.72 2880.22 16.978  0.010   1.324   0.019   0.441   0.022   1.439   0.016  
2431       1218.03 3852.84 17.276  0.015   2.067   0.037   1.272   0.066   2.321   0.020  
2432       2466.89 3436.90 16.930  0.011   1.281   0.023   0.595   0.026   1.276   0.017  
2433       394.295 3882.16 17.089  0.019   1.031   0.037   0.377   0.036   1.358   0.025  
2434       147.886 1343.59 17.130  0.019   1.039   0.033   0.370   0.034   INDEF   INDEF  
2435       500.399 987.295 17.052  0.019   1.098   0.036   0.345   0.037   1.299   0.025  
2436       1823.16 1672.93 16.937  0.013   1.357   0.025   0.586   0.028   1.467   0.021  
2437       3958.36 128.561 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2438       1739.50 3077.02 16.960  0.010   1.264   0.019   0.496   0.021   1.253   0.017  
2439       3184.28 3174.10 17.010  0.010   1.532   0.020   1.059   0.030   1.763   0.014  
2440       2934.41 3357.57 17.141  0.010   1.893   0.022   0.988   0.041   2.060   0.013  
2441       3612.46 1924.17 16.978  0.011   1.347   0.017   0.539   0.021   1.458   0.016  
2442       1495.71 897.077 17.016  0.023   1.427   0.042   0.450   0.040   1.524   0.026  
2443       1889.94 2168.54 17.131  0.014   1.877   0.025   0.773   0.031   1.969   0.016  
2444       2332.75 1555.82 17.017  0.015   1.196   0.025   0.313   0.023   1.112   0.023  
2445       2628.57 3596.03 17.010  0.011   1.089   0.025   0.487   0.029   1.163   0.019  
2446       3674.54 1065.52 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2447       399.943 269.653 16.478  0.022   1.687   0.035   1.124   0.033   INDEF   INDEF  
2448       673.774 2804.11 16.960  0.014   1.302   0.031   0.555   0.031   1.433   0.018  
2449       154.525 905.842 17.159  0.024   1.074   0.035   0.344   0.034   INDEF   INDEF  
2450       365.910 3736.75 17.121  0.019   0.979   0.038   0.271   0.039   1.195   0.029  
2451       1625.74 3332.75 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2452       1397.78 394.191 17.029  0.024   1.206   0.040   0.494   0.037   1.437   0.029  
2453       377.093 2579.52 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2454       2477.67 543.266 17.196  0.023   2.105   0.043   1.075   0.057   2.160   0.027  
2455       558.176 2690.60 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2456       4075.16 275.240 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2457       3751.86 2397.38 17.064  0.010   1.166   0.020   0.255   0.021   1.274   0.017  
2458       2355.54 3278.98 17.036  0.008   1.059   0.019   0.470   0.024   1.149   0.017  
2459       1285.57 802.843 17.017  0.017   1.053   0.032   0.514   0.033   1.160   0.023  
2460       1722.75 2583.65 16.863  0.017   1.367   0.027   0.738   0.026   1.246   0.021  
2461       1275.50 365.368 17.012  0.019   1.241   0.037   0.448   0.036   1.390   0.024  
2462       4029.40 272.987 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2463       3864.50 1333.08 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2464       1743.02 1114.75 16.991  0.022   1.264   0.033   0.362   0.029   1.267   0.025  
2465       2997.38 3790.08 16.933  0.013   1.335   0.028   0.874   0.030   1.398   0.017  
2466       3422.98 3348.56 17.037  0.010   1.202   0.019   0.384   0.020   1.311   0.018  
2467       2328.23 1597.71 16.961  0.016   1.267   0.027   0.508   0.024   1.333   0.021  
2468       1483.50 2245.97 17.170  0.013   1.806   0.024   0.784   0.032   1.978   0.016  
2469       2674.35 1925.87 17.331  0.016   2.120   0.029   0.913   0.044   2.158   0.017  
2470       4071.34 10.933  16.637  0.030   1.923   0.039   INDEF   INDEF   INDEF   INDEF  
2471       737.836 4062.84 16.754  0.019   2.039   0.045   1.452   0.082   INDEF   INDEF  
2472       2424.27 3826.91 17.031  0.013   1.137   0.028   0.422   0.030   1.233   0.021  
2473       3825.57 2481.19 17.034  0.010   1.162   0.022   0.358   0.024   1.214   0.017  
2474       1406.63 616.927 17.027  0.018   1.187   0.034   0.407   0.035   1.290   0.024  
2475       1779.63 3353.94 16.990  0.008   1.256   0.020   0.523   0.024   1.280   0.015  
2476       300.945 265.644 17.240  0.025   0.951   0.037   0.398   0.028   INDEF   INDEF  
2477       2821.79 172.887 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2478       349.379 560.015 16.571  0.022   1.615   0.032   1.154   0.029   INDEF   INDEF  
2479       2513.50 2740.57 16.998  0.015   1.654   0.023   0.911   0.028   1.690   0.017  
2480       373.613 197.529 17.048  0.030   1.096   0.040   0.820   0.033   INDEF   INDEF  
2481       82.687  3147.70 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2482       2256.63 3284.28 17.033  0.007   1.206   0.020   0.350   0.025   1.296   0.015  
2483       896.966 3830.18 17.976  0.071   -0.537  0.110   INDEF   INDEF   INDEF   INDEF  
2484       180.019 3230.48 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2485       2667.48 3582.93 17.013  0.012   1.273   0.025   0.450   0.028   1.356   0.018  
2486       2006.19 1763.31 16.846  0.011   1.654   0.018   0.866   0.022   1.440   0.016  
2487       127.530 291.121 17.230  0.025   0.978   0.037   0.392   0.028   INDEF   INDEF  
2488       3501.28 3814.73 16.986  0.011   1.242   0.027   0.520   0.028   1.309   0.018  
2489       3660.82 1760.81 17.043  0.011   1.239   0.016   0.519   0.018   1.381   0.017  
2490       12.851  2387.91 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2491       2462.01 1634.45 17.176  0.016   0.991   0.028   0.239   0.025   0.969   0.025  
2492       516.587 1007.34 16.987  0.019   1.198   0.037   0.631   0.038   1.311   0.024  
2493       2415.55 707.056 16.913  0.022   1.640   0.040   0.731   0.041   1.569   0.027  
2494       261.406 1471.91 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2495       2113.78 3002.19 17.149  0.010   0.981   0.017   0.466   0.019   0.979   0.022  
2496       1161.40 2525.37 17.032  0.016   1.107   0.026   0.501   0.024   1.133   0.022  
2497       2476.43 2895.10 17.227  0.013   0.899   0.020   0.276   0.021   0.929   0.025  
2498       2680.74 2744.73 17.177  0.015   1.070   0.023   0.349   0.025   INDEF   INDEF  
2499       970.443 2115.34 17.027  0.017   1.279   0.030   0.436   0.030   1.373   0.020  
2500       2858.28 1199.68 16.933  0.016   1.599   0.030   0.529   0.031   1.595   0.022  
2501       958.211 1769.16 17.065  0.018   1.039   0.032   0.438   0.030   1.117   0.024  
2502       1629.32 2340.70 16.933  0.015   1.399   0.027   0.606   0.026   1.378   0.019  
2503       2404.01 3191.77 16.965  0.009   1.394   0.021   0.839   0.027   1.367   0.015  
2504       713.769 3201.07 17.490  0.012   2.098   0.035   INDEF   INDEF   2.460   0.016  
2505       187.574 3027.53 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2506       536.618 915.538 16.671  0.017   1.878   0.036   1.277   0.046   INDEF   INDEF  
2507       103.291 2523.03 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2508       591.439 443.898 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2509       3308.91 3527.14 17.157  0.010   1.827   0.021   0.923   0.035   2.087   0.014  
2510       4045.47 2997.00 17.119  0.011   1.545   0.026   0.587   0.030   1.794   0.014  
2511       1808.78 690.136 17.472  0.023   2.050   0.041   0.854   0.057   2.299   0.025  
2512       2829.80 3945.57 17.104  0.013   1.070   0.028   0.381   0.027   1.229   0.021  
2513       212.127 2324.18 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2514       3443.70 3030.84 17.044  0.009   1.335   0.016   0.492   0.021   1.523   0.015  
2515       951.737 1468.88 17.023  0.019   1.146   0.036   0.500   0.034   1.240   0.024  
2516       4059.49 2054.29 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2517       492.527 3156.47 17.061  0.013   1.151   0.035   0.426   0.037   1.325   0.020  
2518       1754.06 3533.95 17.048  0.009   1.185   0.024   0.408   0.030   1.224   0.018  
2519       1360.07 2868.93 17.023  0.013   1.202   0.024   0.585   0.024   1.257   0.025  
2520       3289.49 3040.16 17.061  0.009   1.252   0.018   0.399   0.023   1.345   0.017  
2521       2925.17 1117.03 16.998  0.019   1.236   0.030   0.497   0.025   1.241   0.025  
2522       652.510 2362.85 17.431  0.018   1.975   0.036   0.971   0.057   2.177   0.020  
2523       1209.81 1020.86 17.063  0.022   1.120   0.037   0.407   0.035   1.235   0.026  
2524       1306.71 1428.35 17.409  0.019   2.081   0.031   0.925   0.048   2.336   0.021  
2525       2185.33 3879.75 17.283  0.014   1.824   0.034   0.814   0.047   2.024   0.017  
2526       1729.51 1794.28 17.024  0.010   1.673   0.019   0.678   0.028   1.689   0.014  
2527       1617.46 3511.30 17.073  0.010   1.134   0.023   0.401   0.028   1.214   0.018  
2528       2384.15 2252.95 17.150  0.019   0.990   0.028   0.414   0.025   1.047   0.026  
2529       3077.86 1226.98 16.894  0.017   1.414   0.026   0.758   0.024   1.349   0.021  
2530       3377.61 3464.54 17.041  0.034   1.259   0.053   0.707   0.047   1.404   0.036  
2531       750.824 585.483 17.030  0.018   1.157   0.035   0.605   0.037   1.240   0.025  
2532       3442.66 2297.72 17.031  0.009   1.452   0.020   0.469   0.027   1.470   0.015  
2533       2374.92 2106.45 16.905  0.019   1.350   0.027   0.682   0.024   1.179   0.022  
2534       2320.35 3613.33 17.062  0.011   1.724   0.026   1.148   0.036   1.737   0.015  
2535       2091.31 1806.55 17.202  0.013   1.989   0.022   0.849   0.034   2.063   0.015  
2536       3274.31 462.143 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2537       460.403 2058.92 17.207  0.019   0.770   0.039   0.358   0.040   0.864   0.032  
2538       3266.02 521.320 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2539       629.444 2778.29 17.051  0.014   1.125   0.031   0.478   0.033   1.134   0.022  
2540       4060.46 2277.71 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2541       1675.06 2689.07 17.511  0.018   2.121   0.030   0.930   0.050   2.249   0.019  
2542       2747.08 2445.77 16.979  0.015   1.308   0.023   0.617   0.022   1.260   0.021  
2543       2174.48 2836.84 17.153  0.014   1.050   0.020   0.534   0.019   1.086   0.022  
2544       4030.91 1244.16 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2545       570.201 2013.50 17.082  0.015   1.114   0.035   0.346   0.036   1.152   0.022  
2546       2300.32 2029.07 17.330  0.017   2.049   0.026   0.605   0.037   2.262   0.019  
2547       3550.87 2198.48 17.066  0.009   1.212   0.019   0.438   0.022   1.212   0.017  
2548       438.104 3519.14 17.076  0.016   1.112   0.035   0.677   0.036   1.417   0.025  
2549       2433.07 1253.57 17.071  0.019   1.201   0.034   0.397   0.031   1.256   0.027  
2550       688.030 2570.21 17.223  0.016   1.829   0.031   1.013   0.040   2.004   0.019  
2551       478.070 3297.47 17.467  0.023   1.772   0.035   0.859   0.045   2.287   0.025  
2552       1199.63 198.214 17.003  0.020   1.164   0.036   0.657   0.034   1.207   0.027  
2553       1989.31 1860.37 17.202  0.013   1.947   0.021   0.857   0.035   2.062   0.015  
2554       3085.85 3235.22 17.163  0.010   1.936   0.021   0.991   0.038   2.083   0.014  
2555       745.979 2526.17 17.024  0.016   1.211   0.031   0.510   0.029   1.249   0.020  
2556       1061.42 1478.61 17.087  0.019   1.525   0.033   0.683   0.032   1.706   0.021  
2557       198.974 2020.73 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2558       2137.86 2071.95 17.029  0.016   1.251   0.026   0.400   0.023   1.129   0.022  
2559       3487.58 3663.69 17.187  0.011   1.801   0.024   0.980   0.040   1.990   0.015  
2560       1995.12 3803.62 17.098  0.011   1.073   0.028   0.445   0.032   1.217   0.018  
2561       2551.69 3853.93 17.036  0.013   1.213   0.028   0.556   0.029   1.262   0.020  
2562       1463.85 1693.90 17.161  0.017   1.989   0.024   1.007   0.036   2.140   0.019  
2563       1884.84 2257.20 17.140  0.017   1.054   0.028   0.370   0.027   1.018   0.026  
2564       3398.75 2503.88 17.111  0.009   1.156   0.019   0.341   0.023   1.158   0.020  
2565       408.394 825.145 17.155  0.019   1.096   0.032   0.475   0.032   INDEF   INDEF  
2566       1195.13 3714.40 17.682  0.012   2.422   0.036   INDEF   INDEF   2.800   0.015  
2567       28.478  1156.10 17.181  0.022   1.137   0.034   0.249   0.217   INDEF   INDEF  
2568       2353.26 373.169 16.858  0.022   1.327   0.045   1.029   0.044   1.268   0.028  
2569       1092.52 91.725  16.673  0.021   1.699   0.035   1.119   0.037   INDEF   INDEF  
2570       2385.35 2073.80 17.192  0.018   1.889   0.027   0.950   0.039   1.948   0.020  
2571       1732.01 368.881 17.070  0.020   1.333   0.040   0.479   0.040   1.469   0.026  
2572       1521.73 1276.72 17.123  0.021   1.231   0.030   0.324   0.026   1.344   0.026  
2573       2792.79 2903.53 17.091  0.012   1.234   0.021   0.406   0.025   1.258   0.021  
2574       2034.15 3564.96 17.054  0.010   1.267   0.023   0.488   0.028   1.249   0.017  
2575       504.365 2194.96 17.086  0.015   1.078   0.039   0.555   0.041   1.291   0.022  
2576       1980.85 2099.23 17.084  0.013   1.275   0.021   0.347   0.020   1.312   0.018  
2577       3422.58 1626.79 17.053  0.013   1.328   0.020   0.557   0.023   1.367   0.019  
2578       2460.53 2255.86 17.119  0.018   1.115   0.029   0.366   0.025   1.068   0.025  
2579       2893.65 4065.47 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2580       951.811 1573.66 17.065  0.019   1.297   0.036   0.546   0.035   1.411   0.023  
2581       3999.74 797.711 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2582       3113.31 3458.23 17.085  0.010   1.176   0.022   0.545   0.025   1.295   0.018  
2583       295.878 126.069 17.167  0.026   1.058   0.042   0.521   0.036   INDEF   INDEF  
2584       81.631  2211.58 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2585       1450.50 935.542 17.124  0.022   1.124   0.036   0.356   0.035   1.252   0.027  
2586       3365.92 1250.26 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2587       725.554 1145.19 17.290  0.020   1.765   0.037   0.925   0.044   2.018   0.023  
2588       530.000 2585.97 17.124  0.016   0.979   0.035   0.510   0.036   1.153   0.024  
2589       1355.75 2461.63 17.116  0.015   1.130   0.025   0.438   0.024   1.198   0.022  
2590       906.530 3615.24 17.078  0.013   1.135   0.036   0.484   0.037   1.197   0.023  
2591       3526.56 1368.74 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2592       1852.79 2190.67 17.033  0.015   1.269   0.026   0.416   0.026   1.131   0.021  
2593       2387.63 2450.88 17.171  0.020   1.024   0.029   0.416   0.026   0.999   0.028  
2594       2053.35 3017.48 17.126  0.008   1.202   0.015   0.401   0.018   1.278   0.016  
2595       1162.47 247.626 17.021  0.019   1.379   0.035   1.064   0.039   1.574   0.025  
2596       3709.75 1230.82 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2597       2375.19 3576.68 17.080  0.010   1.197   0.023   0.453   0.029   1.185   0.018  
2598       2321.59 1592.94 17.116  0.016   1.195   0.026   0.311   0.023   1.087   0.024  
2599       28.111  1030.80 17.323  0.021   0.864   0.035   INDEF   INDEF   INDEF   INDEF  
2600       1316.49 2958.59 17.096  0.013   1.230   0.025   0.356   0.025   1.250   0.020  
2601       373.920 441.878 17.042  0.022   1.173   0.033   0.676   0.028   INDEF   INDEF  
2602       2066.81 3827.13 17.080  0.011   1.689   0.028   1.172   0.037   1.731   0.016  
2603       2596.77 985.710 17.021  0.021   1.266   0.036   0.454   0.031   1.178   0.028  
2604       2337.03 3470.10 17.171  0.011   1.109   0.025   0.338   0.028   INDEF   INDEF  
2605       1272.99 1060.38 17.161  0.023   1.213   0.037   0.394   0.033   1.732   0.042  
2606       2728.20 664.502 17.084  0.023   1.178   0.038   0.441   0.036   1.098   0.034  
2607       747.985 2843.03 17.098  0.013   1.277   0.030   0.620   0.031   1.547   0.019  
2608       2288.81 361.783 17.012  0.023   1.396   0.043   0.573   0.041   1.442   0.029  
2609       2932.89 3260.75 17.094  0.012   1.183   0.022   0.570   0.024   1.289   0.017  
2610       625.474 2967.13 17.351  0.013   1.960   0.035   1.090   0.055   2.207   0.017  
2611       3746.14 2684.24 17.157  0.010   1.040   0.020   0.462   0.023   1.122   0.020  
2612       1676.20 2974.35 17.080  0.012   1.375   0.022   0.594   0.025   1.517   0.018  
2613       1873.36 3277.00 17.136  0.008   1.153   0.019   0.349   0.022   1.160   0.019  
2614       1597.16 2822.76 17.048  0.017   1.272   0.027   0.426   0.023   1.212   0.021  
2615       298.418 354.495 17.309  0.026   0.902   0.043   INDEF   INDEF   INDEF   INDEF  
2616       2934.29 3330.53 17.086  0.011   1.266   0.022   0.566   0.027   1.314   0.018  
2617       2430.52 600.899 17.029  0.019   1.340   0.036   0.497   0.036   1.286   0.026  
2618       2601.76 917.047 17.069  0.022   1.261   0.036   0.363   0.032   1.147   0.029  
2619       3493.11 2517.33 17.228  0.010   2.061   0.020   1.135   0.045   2.102   0.014  
2620       889.493 3653.65 17.147  0.014   1.422   0.037   0.711   0.043   1.667   0.020  
2621       1850.44 3566.51 17.143  0.008   0.985   0.023   0.540   0.029   0.982   0.022  
2622       3270.33 1349.80 17.085  0.016   1.235   0.024   0.503   0.023   1.172   0.023  
2623       4033.46 3553.75 17.195  0.013   1.007   0.024   0.471   0.024   1.210   0.021  
2624       1630.32 -2.857  INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2625       1562.36 2010.90 17.131  0.010   1.245   0.018   0.353   0.021   1.257   0.018  
2626       128.880 690.498 17.337  0.023   0.917   0.034   0.468   0.028   INDEF   INDEF  
2627       618.825 3055.61 17.086  0.017   1.212   0.037   0.518   0.036   1.330   0.023  
2628       2502.37 2589.68 17.145  0.017   1.169   0.025   0.376   0.023   1.209   0.021  
2629       186.943 184.160 16.890  0.026   1.134   0.040   1.176   0.035   INDEF   INDEF  
2630       3827.16 2205.82 17.419  0.142   0.453   0.279   INDEF   INDEF   INDEF   INDEF  
2631       3914.19 2502.36 17.145  0.010   1.175   0.023   0.358   0.025   1.269   0.019  
2632       3837.99 3020.20 17.131  0.010   1.169   0.021   0.429   0.022   1.232   0.018  
2633       2726.73 1595.27 17.348  0.017   2.120   0.032   0.847   0.049   2.179   0.020  
2634       218.811 997.048 17.114  0.021   1.205   0.033   0.576   0.033   INDEF   INDEF  
2635       93.180  2434.56 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2636       2063.79 1891.13 17.109  0.012   1.306   0.019   0.423   0.020   1.361   0.017  
2637       2896.72 2917.93 17.150  0.012   1.168   0.021   0.397   0.026   1.223   0.019  
2638       2803.66 3113.43 17.109  0.012   1.360   0.021   0.443   0.024   1.463   0.018  
2639       2960.19 3846.36 17.303  0.014   1.893   0.029   1.046   0.045   2.081   0.017  
2640       1725.13 3424.90 17.186  0.010   1.107   0.025   0.276   0.027   1.175   0.027  
2641       812.937 1696.53 17.162  0.018   1.167   0.035   0.374   0.033   1.350   0.023  
2642       1039.62 17.288  17.287  0.025   1.100   0.035   INDEF   INDEF   INDEF   INDEF  
2643       2391.02 2843.52 17.145  0.012   1.230   0.021   0.400   0.023   1.316   0.019  
2644       1292.83 2552.74 17.000  0.016   1.306   0.026   0.668   0.024   1.202   0.021  
2645       1798.31 923.910 17.447  0.023   2.076   0.036   0.919   0.054   2.229   0.025  
2646       892.168 508.419 16.762  0.017   1.942   0.036   1.266   0.048   INDEF   INDEF  
2647       4016.35 1102.27 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2648       415.544 928.756 17.020  0.021   1.214   0.032   0.848   0.029   INDEF   INDEF  
2649       3297.04 1203.51 17.061  0.017   1.350   0.026   0.737   0.026   1.419   0.021  
2650       1753.83 909.662 17.114  0.021   1.510   0.033   0.589   0.034   1.611   0.025  
2651       3936.09 3287.16 17.217  0.012   0.982   0.022   0.492   0.022   1.223   0.020  
2652       816.870 309.830 16.746  0.019   1.807   0.037   1.157   0.044   INDEF   INDEF  
2653       1882.03 3483.06 17.092  0.007   1.318   0.021   0.912   0.033   1.298   0.017  
2654       1845.13 2559.64 17.158  0.018   1.098   0.028   0.398   0.026   1.109   0.023  
2655       2836.35 3078.75 17.063  0.011   1.366   0.021   0.826   0.028   1.339   0.017  
2656       4077.12 2612.14 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2657       3152.19 3893.90 17.123  0.013   1.301   0.028   0.525   0.030   1.480   0.019  
2658       3617.94 3383.62 17.164  0.012   1.179   0.022   0.501   0.023   1.396   0.019  
2659       514.720 3730.50 17.215  0.017   1.056   0.038   0.376   0.038   1.321   0.026  
2660       1619.99 2422.90 17.081  0.015   1.355   0.028   0.401   0.028   1.302   0.021  
2661       3707.42 470.315 INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF   INDEF  
2662       869.378 2369.40 17.148  0.017   1.197   0.031   0.375   0.028   1.286   0.022  
2663       3243.13 3062.17 17.144  0.009   1.312   0.019   0.471   0.032   1.426   0.018  
